grid degree lamb width ; KAN_time ; KAN_acc ; current_best_mlp ; MLP_time ; layers neurons
3 3 0 [13, 17, 27, 3] ; 9973465 ; 0.8888888955116272 ; 0.8148148148148148 ; 527343 ;  2 _ 74
3 3 0 [13, 19, 13, 3] ; 14281174 ; 0.9629629850387573 ; 0.7407407407407407 ; 619399 ;  3 _ 51
3 3 0 [13, 19, 15, 3] ; 5211053 ; 0.7777777910232544 ; 0.8518518518518519 ; 460839 ;  2 _ 64
3 3 0 [13, 19, 17, 3] ; 12511284 ; 0.9629629850387573 ; 0.8148148148148148 ; 458455 ;  2 _ 67
3 3 0 [13, 19, 19, 3] ; 10919063 ; 1.0 ; 0.8518518518518519 ; 2550084 ;  3 _ 57
3 3 0 [13, 19, 21, 3] ; 12082411 ; 0.9629629850387573 ; 0.8888888888888888 ; 631678 ;  8 _ 37
3 3 0 [13, 19, 23, 3] ; 16399375 ; 0.9629629850387573 ; 0.7777777777777778 ; 3093192 ;  3 _ 61
3 3 0 [13, 19, 25, 3] ; 13382695 ; 0.9259259104728699 ; 0.8148148148148148 ; 789632 ;  6 _ 45
3 3 0 [13, 19, 27, 3] ; 12917904 ; 0.9259259104728699 ; 0.8518518518518519 ; 787962 ;  4 _ 56
3 3 0 [13, 21, 13, 3] ; 7409454 ; 0.9629629850387573 ; 0.7777777777777778 ; 806679 ;  3 _ 53
3 3 0 [13, 21, 15, 3] ; 8219926 ; 0.8888888955116272 ; 0.7777777777777778 ; 459472 ;  2 _ 67
3 3 0 [13, 21, 17, 3] ; 6690048 ; 0.8888888955116272 ; 0.9259259259259259 ; 517077 ;  2 _ 70
3 3 0 [13, 21, 19, 3] ; 13759377 ; 0.8888888955116272 ; 0.8148148148148148 ; 499045 ;  6 _ 43
3 3 0 [13, 21, 21, 3] ; 13210126 ; 0.9629629850387573 ; 0.7777777777777778 ; 327233 ;  2 _ 75
3 3 0 [13, 21, 23, 3] ; 6976112 ; 0.7777777910232544 ; 0.8148148148148148 ; 1556651 ;  2 _ 77
3 3 0 [13, 21, 25, 3] ; 13055953 ; 0.9259259104728699 ; 0.7777777777777778 ; 509854 ;  2 _ 80
3 3 0 [13, 21, 27, 3] ; 11567833 ; 0.8888888955116272 ; 0.7777777777777778 ; 1255874 ;  3 _ 67
3 4 0 [13, 9, 3] ; 7446180 ; 0.9259259104728699 ; 0.8888888888888888 ; 191563 ;  2 _ 33
3 4 0 [13, 11, 3] ; 5889565 ; 1.0 ; 0.8888888888888888 ; 197167 ;  2 _ 37
3 4 0 [13, 13, 3] ; 6277455 ; 1.0 ; 0.8148148148148148 ; 332125 ;  2 _ 41
3 4 0 [13, 15, 3] ; 4435616 ; 1.0 ; 0.7777777777777778 ; 226618 ;  2 _ 44
3 4 0 [13, 17, 3] ; 4985027 ; 0.9629629850387573 ; 0.8148148148148148 ; 394810 ;  2 _ 47
3 4 0 [13, 19, 3] ; 6223260 ; 0.9259259104728699 ; 0.8148148148148148 ; 912873 ;  4 _ 36
3 4 0 [13, 21, 3] ; 2596863 ; 0.9629629850387573 ; 0.7777777777777778 ; 272717 ;  2 _ 53
3 4 0 [13, 23, 3] ; 4030100 ; 0.9259259104728699 ; 0.7777777777777778 ; 839189 ;  3 _ 46
